ensembl_id,FANTOM_Total_CAGE_TPM,FANTOM_n_peaks
ENSG00000115568,25.403606892325563,3
ENSG00000115590,0.0,9
ENSG00000115592,0.0,3
ENSG00000115593,0.0,2
ENSG00000115594,0.103688191397247,24
ENSG00000115596,0.207376382794494,3
ENSG00000115598,0.0,1
ENSG00000115602,0.0,5
ENSG00000115604,1.970075636547693,7
ENSG00000115607,0.0,7
ENSG00000115616,0.207376382794494,3
ENSG00000115641,15.345852326792576,11
ENSG00000115648,0.0,3
ENSG00000115649,6.947108823615555,5
ENSG00000115652,20.841326470846724,7
ENSG00000115657,0.9331937225752249,5
ENSG00000115661,13.9979058386284,1
ENSG00000115665,0.0,6
ENSG00000115677,163.72365421625287,14
ENSG00000115685,35.56504964925577,5
ENSG00000115687,4.665968612876118,14
ENSG00000115694,31.210145610571384,7
ENSG00000115705,0.0,10
ENSG00000115718,0.0,9
ENSG00000115738,117.89347361867026,3
ENSG00000115750,42.09740570728232,2
ENSG00000115756,5.806538718245844,6
ENSG00000115758,157.50236273241896,13
ENSG00000115760,32.558092098735614,4
ENSG00000115761,27.1663061460788,1
ENSG00000115762,30.69170465358514,2
ENSG00000115806,85.5427579027289,10
ENSG00000115808,10.9909482881082,8
ENSG00000115816,49.56295548788411,5
ENSG00000115825,19.597068174079755,8
ENSG00000115827,8.70980807736876,4
ENSG00000115828,38.36463081698146,8
ENSG00000115839,25.6109832751201,1
ENSG00000115840,19.49337998268245,5
ENSG00000115844,76.41819705977113,10
ENSG00000115850,0.0,1
ENSG00000115875,245.637325420079,1
ENSG00000115884,5.599162335451352,11
ENSG00000115896,1.140570105369719,5
ENSG00000115902,14.101594030025645,7
ENSG00000115904,16.90117519775133,8
ENSG00000115919,0.0,3
ENSG00000115935,9.020872651560506,15
ENSG00000115942,45.00067506640529,2
ENSG00000115944,38.57200719977595,2
ENSG00000115946,70.3005937673336,2
ENSG00000115947,53.71048314377404,3
ENSG00000115956,0.0,8
ENSG00000115963,22.189272959010868,3
ENSG00000115966,32.14333933314658,4
ENSG00000115970,36.912996137419995,8
ENSG00000115977,7.258173397807303,12
ENSG00000115993,20.53026189665494,10
ENSG00000115998,30.899081036379684,6
ENSG00000116001,10.16144275693022,6
ENSG00000116005,43.0305994298576,1
ENSG00000116014,0.103688191397247,1
ENSG00000116016,6.428667866629327,12
ENSG00000116017,3.42171031610915,5
ENSG00000116030,46.141245171775,2
ENSG00000116031,0.0,1
ENSG00000116035,6.73973244082107,1
ENSG00000116039,0.0,2
ENSG00000116044,23.32984306438062,14
ENSG00000116062,95.39313608546739,2
ENSG00000116095,1.86638744515045,2
ENSG00000116096,10.1614427569302,1
ENSG00000116106,14.101594030025641,3
ENSG00000116117,2.488516593533931,5
ENSG00000116120,177.825248246279,1
ENSG00000116127,10.472507331121964,5
ENSG00000116128,9.020872651560506,5
ENSG00000116132,0.518440956986236,35
ENSG00000116133,87.20176896508487,5
ENSG00000116138,11.9241420106834,1
ENSG00000116141,16.693798814956793,5
ENSG00000116147,0.0,4
ENSG00000116151,11.61307743649169,4
ENSG00000116157,0.0,1
ENSG00000116161,158.3318682635965,9
ENSG00000116171,73.41123950925103,5
ENSG00000116176,0.0,3
ENSG00000116183,0.0,12
ENSG00000116191,10.057754565532967,5
ENSG00000116194,0.0,7
ENSG00000116198,20.21919732246324,2
ENSG00000116199,7.050797015012815,3
ENSG00000116205,7.050797015012807,2
ENSG00000116209,53.606794952376745,5
ENSG00000116212,16.27904604936781,5
ENSG00000116213,12.442582967669699,2
ENSG00000116218,0.0,1
ENSG00000116221,220.64847129334188,2
ENSG00000116237,74.9665623802097,2
ENSG00000116251,512.0122891196066,12
ENSG00000116254,0.103688191397247,7
ENSG00000116260,30.6917046535852,3
ENSG00000116266,19.597068174079737,2
ENSG00000116273,9.331937225752247,4
ENSG00000116285,15.449540518189783,8
ENSG00000116288,108.56153639291773,4
ENSG00000116329,0.103688191397247,2
ENSG00000116337,14.620034987011802,10
ENSG00000116350,57.339569842677655,5
ENSG00000116353,16.693798814956747,2
ENSG00000116396,4.04383946449264,5
ENSG00000116406,7.776614354793537,4
ENSG00000116455,51.84409569862362,4
ENSG00000116473,9.33193722575225,3
ENSG00000116478,49.25189091369245,3
ENSG00000116489,127.12172265302515,5
ENSG00000116497,6.532356058026574,6
ENSG00000116514,6.013915101040344,4
ENSG00000116521,117.68609723587554,10
ENSG00000116525,5.806538718245839,2
ENSG00000116539,4.25121584728713,2
ENSG00000116544,0.207376382794494,7
ENSG00000116560,633.0164084801941,7
ENSG00000116574,42.71953485566585,5
ENSG00000116580,13.997905838628347,2
ENSG00000116584,25.71467146651734,23
ENSG00000116586,31.106457419174152,3
ENSG00000116641,12.546271159066867,3
ENSG00000116649,116.44183893910858,7
ENSG00000116661,0.311064574191742,6
ENSG00000116663,4.562280421478875,4
ENSG00000116667,26.233112423503567,6
ENSG00000116668,1.9700756365476961,7
ENSG00000116670,27.269994337476,8
ENSG00000116675,8.709808077368763,11
ENSG00000116678,3.110645741917411,12
ENSG00000116679,29.343758165420958,8
ENSG00000116685,16.3827342407651,1
ENSG00000116688,40.64577102772088,5
ENSG00000116690,0.0,6
ENSG00000116691,18.87125083429899,2
ENSG00000116698,15.760605092381576,9
ENSG00000116701,0.0,14
ENSG00000116703,0.0,2
ENSG00000116704,8.087678928985277,4
ENSG00000116711,0.518440956986236,1
ENSG00000116717,33.906038586899854,7
ENSG00000116721,0.0,1
ENSG00000116729,34.32079135248879,3
ENSG00000116731,23.018778490188865,5
ENSG00000116741,4.56228042147888,2
ENSG00000116745,0.0,2
ENSG00000116748,0.0,3
ENSG00000116750,31.83227475895488,4
ENSG00000116752,77.35139078234636,2
ENSG00000116754,104.82876150261696,13
ENSG00000116761,16.693798814956835,3
ENSG00000116771,0.0,1
ENSG00000116774,0.0,1
ENSG00000116783,0.0,2
ENSG00000116785,0.0,3
ENSG00000116786,10.9909482881082,5
ENSG00000116791,18.249121685915547,4
ENSG00000116793,23.226154872983372,5
ENSG00000116809,8.917184460163252,4
ENSG00000116815,17.1085515805458,1
ENSG00000116824,0.0,3
ENSG00000116830,8.50243169457427,2
ENSG00000116833,0.207376382794494,8
ENSG00000116852,0.725817339780731,3
ENSG00000116857,18.352809877312744,8
ENSG00000116871,25.403606892325563,14
ENSG00000116874,25.4036068923256,2
ENSG00000116882,0.0,2
ENSG00000116885,3.006957550520164,4
ENSG00000116898,147.75567274107698,8
ENSG00000116903,9.850378182738487,3
ENSG00000116906,49.770331870678675,3
ENSG00000116918,49.6666436792814,1
ENSG00000116954,5.080721378465108,2
ENSG00000116962,39.19413634815944,5
ENSG00000116977,18.041745303120976,11
ENSG00000116981,2.07376382794494,2
ENSG00000116983,1.24425829676697,4
ENSG00000116984,46.970750702952934,3
ENSG00000116985,5.59916233545135,1
ENSG00000117000,8.917184460163257,3
ENSG00000117009,0.0,8
ENSG00000117010,5.8065387182458394,2
ENSG00000117013,0.207376382794494,5
ENSG00000117016,1.65901106235595,3
ENSG00000117020,12.442582967669612,12
ENSG00000117036,7.0507970150128045,6
ENSG00000117054,15.345852326792595,3
ENSG00000117069,0.829505531177978,8
ENSG00000117090,0.518440956986236,4
ENSG00000117091,0.0,4
ENSG00000117115,0.0,2
ENSG00000117118,98.71115821017932,6
ENSG00000117122,19.493379982682427,6
ENSG00000117133,52.6736012298016,1
ENSG00000117139,53.1920421867878,8
ENSG00000117143,30.484328270790634,6
ENSG00000117148,0.103688191397247,1
ENSG00000117151,8.91718446016326,2
ENSG00000117152,0.622129148383483,7
ENSG00000117153,11.094636479505446,3
ENSG00000117154,0.103688191397247,6
ENSG00000117155,15.24216413539529,10
ENSG00000117174,21.87820838481919,4
ENSG00000117215,0.0,1
ENSG00000117222,28.41056444284569,3
ENSG00000117226,0.103688191397247,5
ENSG00000117228,0.0,8
ENSG00000117245,0.0,10
ENSG00000117266,2.592204784931181,10
ENSG00000117281,0.0,3
ENSG00000117298,27.373682528873253,15
ENSG00000117305,4.458592230081629,3
ENSG00000117308,18.560186260107262,6
ENSG00000117318,139.875370194886,3
ENSG00000117322,3.4217103161091598,3
ENSG00000117335,87.0980807736876,3
ENSG00000117360,30.588016462187923,4
ENSG00000117362,47.903944425528145,8
ENSG00000117394,30.173263696598895,4
ENSG00000117395,133.13563775406524,7
ENSG00000117399,62.93873217812901,6
ENSG00000117400,0.0,1
ENSG00000117407,0.622129148383483,6
ENSG00000117408,21.878208384819136,3
ENSG00000117410,48.733449956706174,3
ENSG00000117411,20.426573705257724,7
ENSG00000117419,54.643676866349296,7
ENSG00000117425,2.79958116772567,2
ENSG00000117448,47.59287985133647,4
ENSG00000117450,639.0303235812343,4
ENSG00000117461,10.472507331121962,5
ENSG00000117472,0.103688191397247,5
ENSG00000117475,16.69379881495679,3
ENSG00000117479,13.479464881642082,6
ENSG00000117480,0.0,2
ENSG00000117481,10.887260096710953,5
ENSG00000117500,39.2978245395567,5
ENSG00000117505,49.97770825347314,3
ENSG00000117519,121.31518393477882,5
ENSG00000117523,122.45575404014889,14
ENSG00000117525,0.103688191397247,2
ENSG00000117528,21.46345561923017,3
ENSG00000117533,6.428667866629328,6
ENSG00000117543,34.113414969694354,5
ENSG00000117560,0.0,4
ENSG00000117569,14.6200349870119,2
ENSG00000117586,0.0,9
ENSG00000117592,381.36516795907505,9
ENSG00000117593,65.42724877166296,8
ENSG00000117594,0.0,5
ENSG00000117595,1.24425829676697,6
ENSG00000117601,0.0,9
ENSG00000117602,15.034787752600847,7
ENSG00000117614,48.11132080832263,5
ENSG00000117620,14.308970412820095,9
ENSG00000117625,14.827411369806354,13
ENSG00000117632,131.580314883107,13
ENSG00000117643,0.0,3
ENSG00000117650,5.39178595265685,1
ENSG00000117682,13.16840030745036,3
ENSG00000117691,77.8698317393326,3
ENSG00000117697,20.6339500880522,2
ENSG00000117707,5.080721378465115,9
ENSG00000117713,20.11550913106596,9
ENSG00000117724,79.11409003609953,6
ENSG00000117748,44.58592230081628,2
ENSG00000117751,7.4655497806018,1
ENSG00000117758,42.201093898679595,2
ENSG00000117834,0.0,2
ENSG00000117859,52.77728942119882,3
ENSG00000117862,66.25675430284096,8
ENSG00000117868,12.96102392465591,7
ENSG00000117906,226.35132182019038,4
ENSG00000117971,0.518440956986236,3
ENSG00000117983,0.0,23
ENSG00000117984,63.76823770930697,10
ENSG00000118004,0.0,1
ENSG00000118007,8.606119885971511,4
ENSG00000118017,0.0,1
ENSG00000118046,20.01182093966872,8
ENSG00000118094,0.0,2
ENSG00000118096,32.4544039073384,2
ENSG00000118113,0.0,2
ENSG00000118137,0.0,4
ENSG00000118156,0.0,2
ENSG00000118160,0.311064574191742,4
ENSG00000118162,4.45859223008163,1
ENSG00000118181,960.3600287213034,3
ENSG00000118193,5.91022690964309,3
ENSG00000118194,0.0,20
ENSG00000118197,11.924142010683447,2
ENSG00000118200,0.414752765588989,3
ENSG00000118217,29.343758165420937,7
ENSG00000118231,0.0,1
ENSG00000118242,4.87334499567062,2
ENSG00000118245,0.0,1
ENSG00000118246,28.82531720843472,2
ENSG00000118257,13.479464881642134,10
ENSG00000118260,26.544176997695224,13
ENSG00000118263,1.555322870958707,8
ENSG00000118271,0.0,5
ENSG00000118276,1.347946488164213,5
ENSG00000118292,1.9700756365476941,2
ENSG00000118298,0.0,9
ENSG00000118322,0.0,9
ENSG00000118363,1.65901106235595,1
ENSG00000118369,1.55532287095871,3
ENSG00000118402,32.76546848153013,4
ENSG00000118407,0.622129148383483,8
ENSG00000118418,79.9435955672776,1
ENSG00000118432,0.103688191397247,6
ENSG00000118434,0.0,2
ENSG00000118454,23.22615487298333,3
ENSG00000118473,0.0,4
ENSG00000118482,38.883071773967735,6
ENSG00000118495,13.790529455833866,5
ENSG00000118496,5.391785952656857,2
ENSG00000118503,0.8295055311779771,26
ENSG00000118507,1.347946488164213,10
ENSG00000118508,8.917184460163263,6
ENSG00000118513,2.0737638279449433,8
ENSG00000118514,0.0,3
ENSG00000118515,12.649959350464155,29
ENSG00000118518,14.41265860421736,2
ENSG00000118520,0.0,1
ENSG00000118526,0.207376382794494,3
ENSG00000118557,0.0,2
ENSG00000118564,26.855241571886996,11
ENSG00000118579,32.3507157159411,1
ENSG00000118596,0.207376382794494,10
ENSG00000118640,35.97980241484474,2
ENSG00000118655,24.574101361147573,3
ENSG00000118680,172.848215059211,7
ENSG00000118689,11.405701053697182,9
ENSG00000118690,6.42866786662932,3
ENSG00000118702,0.0,1
ENSG00000118707,17.00486338914857,3
ENSG00000118729,0.0,7
ENSG00000118733,0.0,12
ENSG00000118762,5.288097761259604,4
ENSG00000118777,1.970075636547696,16
ENSG00000118785,0.0,6
ENSG00000118804,4.873344995670619,7
ENSG00000118816,118.51560276705376,6
ENSG00000118849,0.0,8
ENSG00000118855,21.2560792364357,10
ENSG00000118873,25.818359657914502,4
ENSG00000118898,0.311064574191742,3
ENSG00000118900,17.62699253753202,8
ENSG00000118922,4.56228042147887,10
ENSG00000118939,41.16421198470717,3
ENSG00000118946,0.0,6
ENSG00000118960,10.472507331122,2
ENSG00000118965,14.8274113698063,1
ENSG00000118971,13.894217647231129,11
ENSG00000118972,0.0,1
ENSG00000118985,3.940151273095388,6
ENSG00000118997,0.414752765588989,1
ENSG00000119004,16.79748700635401,2
ENSG00000119013,26.855241571887042,5
ENSG00000119041,51.94778389002087,4
ENSG00000119042,33.90603858689985,20
ENSG00000119048,31.83227475895491,5
ENSG00000119121,0.0,2
ENSG00000119125,0.0,12
ENSG00000119138,5.3917859526568535,14
ENSG00000119139,10.057754565532969,18
ENSG00000119185,30.691704653585155,5
ENSG00000119203,60.4502155845951,5
ENSG00000119227,1.140570105369719,2
ENSG00000119231,22.292961150408125,3
ENSG00000119242,10.783571905313705,13
ENSG00000119280,15.864293283778773,12
ENSG00000119283,0.0,2
ENSG00000119285,77.14401439955188,3
ENSG00000119314,30.899081036379616,5
ENSG00000119318,105.03613788541146,10
ENSG00000119321,9.22824903435499,6
ENSG00000119326,50.39246101906214,4
ENSG00000119335,296.02978643914065,13
ENSG00000119392,18.56018626010724,2
ENSG00000119396,36.187178797639234,4
ENSG00000119397,7.672926163396292,5
ENSG00000119401,3.94015127309539,1
ENSG00000119402,22.39664934180536,3
ENSG00000119403,18.041745303120997,6
ENSG00000119408,13.894217647231118,14
ENSG00000119411,2.488516593533937,3
ENSG00000119414,28.410564442845747,5
ENSG00000119421,23.74459582996961,2
ENSG00000119431,9.02087265156051,2
ENSG00000119446,17.315927963340272,3
ENSG00000119457,0.0,4
ENSG00000119471,26.1294242321063,2
ENSG00000119487,37.74250166859799,9
ENSG00000119508,1.347946488164213,9
ENSG00000119509,10.057754565532974,2
ENSG00000119514,0.518440956986236,3
ENSG00000119522,4.56228042147888,3
ENSG00000119523,16.071669666573325,2
ENSG00000119535,0.0,11
ENSG00000119537,30.27695188799619,6
ENSG00000119541,13.064712116053146,5
ENSG00000119547,8.398743503177027,4
ENSG00000119559,17.21223977194304,2
ENSG00000119574,8.709808077368765,2
ENSG00000119596,29.240069974023726,6
ENSG00000119599,10.472507331121966,4
ENSG00000119614,0.0,1
ENSG00000119616,28.7216290170375,1
ENSG00000119630,3.11064574191742,1
ENSG00000119632,5.080721378465116,7
ENSG00000119638,23.1224666815861,1
ENSG00000119640,24.988854126736584,4
ENSG00000119650,14.9310995612036,1
ENSG00000119655,87.20176896508487,5
ENSG00000119661,12.2352065848752,1
ENSG00000119669,38.157254434186925,10
ENSG00000119673,13.79052945583383,4
ENSG00000119681,0.311064574191741,22
ENSG00000119684,6.53235605802657,1
ENSG00000119685,10.9909482881082,4
ENSG00000119686,0.414752765588989,8
ENSG00000119688,15.034787752600836,3
ENSG00000119689,58.79120452223918,2
ENSG00000119698,3.2143339333146637,5
ENSG00000119699,0.207376382794494,12
ENSG00000119705,471.3665180918859,2
ENSG00000119707,96.43001799943988,11
ENSG00000119711,11.613077436491642,2
ENSG00000119714,0.0,5
ENSG00000119715,0.103688191397247,7
ENSG00000119718,55.47318239752729,4
ENSG00000119723,12.64995935046415,3
ENSG00000119725,25.403606892325513,5
ENSG00000119729,3.9401512730953936,6
ENSG00000119737,5.70285052684859,1
ENSG00000119760,53.71048314377408,11
ENSG00000119771,3.6290866989036497,2
ENSG00000119772,4.147527655889885,9
ENSG00000119777,19.1823154084907,1
ENSG00000119778,3.525398507506403,4
ENSG00000119782,11.40570105369719,2
ENSG00000119787,16.901175197751293,2
ENSG00000119801,28.41056444284576,7
ENSG00000119812,40.231018262131954,4
ENSG00000119820,50.70352559325387,3
ENSG00000119844,3.006957550520172,5
ENSG00000119862,13.583153073039385,9
ENSG00000119865,6.636044249423819,11
ENSG00000119866,41.78634113309062,18
ENSG00000119878,50.2887728276649,1
ENSG00000119888,20.426573705257656,12
ENSG00000119899,9.12456084295775,2
ENSG00000119900,12.546271159066915,6
ENSG00000119912,44.89698687500806,6
ENSG00000119913,0.0,1
ENSG00000119915,0.0,3
ENSG00000119917,0.207376382794494,6
ENSG00000119919,0.0,3
ENSG00000119922,0.207376382794494,1
ENSG00000119927,10.576195522519246,12
ENSG00000119929,28.514252634243,1
ENSG00000119938,0.0,3
ENSG00000119943,2.073763827944946,2
ENSG00000119946,1.659011062355954,3
ENSG00000119950,27.995811677256686,7
ENSG00000119953,63.04242036952632,3
ENSG00000119965,8.08767892898528,2
ENSG00000119969,54.64367686634928,4
ENSG00000119973,0.0,1
ENSG00000119977,51.42934293303459,4
ENSG00000119986,5.806538718245846,6
ENSG00000120008,30.380640079393427,5
ENSG00000120049,0.103688191397247,5
ENSG00000120053,69.05633547056665,4
ENSG00000120054,0.0,3
ENSG00000120055,0.414752765588989,5
ENSG00000120057,0.103688191397247,3
ENSG00000120063,20.426573705257656,7
ENSG00000120068,1.036881913972471,11
ENSG00000120075,0.622129148383483,5
ENSG00000120093,21.67083200202469,4
ENSG00000120094,0.0,1
ENSG00000120129,30.3806400793934,1
ENSG00000120137,8.398743503177018,3
ENSG00000120149,14.205282221422866,5
ENSG00000120156,0.0,7
ENSG00000120158,19.389691791285237,8
ENSG00000120162,4.873344995670617,4
ENSG00000120210,0.0,1
ENSG00000120211,0.0,1
ENSG00000120215,0.0,5
ENSG00000120217,0.518440956986236,3
ENSG00000120242,0.0,1
ENSG00000120251,0.0,9
ENSG00000120253,55.058429631938225,2
ENSG00000120254,29.65482273961269,9
ENSG00000120256,37.84618985999521,7
ENSG00000120265,91.03823204678304,2
ENSG00000120278,7.465549780601795,19
ENSG00000120279,0.0,2
ENSG00000120289,0.0,3
ENSG00000120314,20.01182093966866,2
ENSG00000120318,3.836463081698142,4
ENSG00000120324,0.103688191397247,1
ENSG00000120327,0.414752765588989,1
ENSG00000120329,0.0,1
ENSG00000120332,0.0,1
ENSG00000120333,63.97561409210153,2
ENSG00000120334,8.191367120382528,6
ENSG00000120337,0.0,1
ENSG00000120341,0.0,7
ENSG00000120370,3.00695755052017,2
ENSG00000120437,238.1717756394768,3
ENSG00000120438,307.74655206702926,4
ENSG00000120440,0.0,2
ENSG00000120451,37.32774890300898,4
ENSG00000120457,0.0,3
ENSG00000120471,0.0,2
ENSG00000120498,0.0,3
ENSG00000120500,0.0,2
ENSG00000120509,97.2595235306179,1
ENSG00000120519,6.73973244082107,5
ENSG00000120526,28.306876251448447,3
ENSG00000120533,91.97142576935829,2
ENSG00000120539,13.686841264436628,4
ENSG00000120549,10.161442756930226,33
ENSG00000120563,0.0,1
ENSG00000120594,0.311064574191741,10
ENSG00000120616,20.530261896654903,8
ENSG00000120645,0.0,4
ENSG00000120647,9.850378182738481,4
ENSG00000120656,21.048702853641135,2
ENSG00000120658,3.525398507506407,5
ENSG00000120659,0.0,1
ENSG00000120662,5.08072137846511,2
ENSG00000120675,0.0,5
ENSG00000120685,26.647865189092528,12
ENSG00000120686,25.299918700928288,4
ENSG00000120688,7.2581733978073,2
ENSG00000120690,17.108551580545736,15
ENSG00000120693,3.11064574191741,11
ENSG00000120694,51.84409569862358,8
ENSG00000120696,2.073763827944946,2
ENSG00000120697,13.5831530730394,1
ENSG00000120699,22.50033753320267,4
ENSG00000120705,74.55180961462071,4
ENSG00000120708,0.0,21
ENSG00000120709,13.47946488164209,3
ENSG00000120725,24.15934859555857,6
ENSG00000120727,36.498243371831,4
ENSG00000120729,0.0,4
ENSG00000120733,7.258173397807303,3
ENSG00000120738,8.191367120382525,8
ENSG00000120742,112.2943112832187,11
ENSG00000120756,18.56018626010723,5
ENSG00000120784,11.7167656278889,1
ENSG00000120798,33.076533055721846,3
ENSG00000120800,22.189272959010925,2
ENSG00000120802,168.49331102052633,5
ENSG00000120805,67.7083889824024,2
ENSG00000120820,3.11064574191742,3
ENSG00000120833,11.82045381928619,19
ENSG00000120837,20.84132647084672,7
ENSG00000120868,6.73973244082107,2
ENSG00000120875,4.0438394644926365,2
ENSG00000120885,254.3471334974473,38
ENSG00000120889,63.87192590070428,4
ENSG00000120896,63.76823770930701,35
ENSG00000120899,0.518440956986236,9
ENSG00000120903,0.0,9
ENSG00000120907,0.0,4
ENSG00000120910,15.345852326792603,6
ENSG00000120913,15.034787752600796,10
ENSG00000120915,7.67292616339629,2
ENSG00000120925,3.318022124711908,3
ENSG00000120937,0.0,3
ENSG00000120942,25.71467146651727,3
ENSG00000120948,74.86287418881241,2
ENSG00000120949,0.207376382794494,15
ENSG00000120963,25.19623050953107,8
ENSG00000120992,37.32774890300895,4
ENSG00000121005,10.161442756930223,7
ENSG00000121022,82.1210475866198,2
ENSG00000121039,12.338894776272419,8
ENSG00000121053,0.0,1
ENSG00000121057,28.929005399831947,13
ENSG00000121058,46.141245171775,1
ENSG00000121060,37.224060711611706,7
ENSG00000121064,27.3736825288733,1
ENSG00000121067,38.3646308169815,5
ENSG00000121068,21.152391045038417,6
ENSG00000121073,77.66245535653806,6
ENSG00000121075,0.0,2
ENSG00000121101,1.7626992537532,5
ENSG00000121104,11.820453819286131,7
ENSG00000121152,51.63671931582909,2
ENSG00000121207,0.207376382794494,4
ENSG00000121211,13.6868412644366,2
ENSG00000121236,1.140570105369719,5
ENSG00000121270,0.0,2
ENSG00000121281,1.14057010536972,3
ENSG00000121289,19.90813274827144,2
ENSG00000121297,4.873344995670617,6
ENSG00000121310,12.338894776272419,9
ENSG00000121316,0.103688191397247,6
ENSG00000121335,0.0,8
ENSG00000121350,1.45163467956146,2
ENSG00000121351,0.0,1
ENSG00000121361,3.006957550520165,7
ENSG00000121380,0.0,7
ENSG00000121390,34.009726778297036,2
ENSG00000121406,2.59220478493118,1
ENSG00000121410,1.970075636547699,4
ENSG00000121413,14.4126586042174,3
ENSG00000121417,7.361861589204553,2
ENSG00000121440,0.622129148383483,5
ENSG00000121446,0.0,1
ENSG00000121454,1.3479464881642138,2
ENSG00000121481,38.57200719977599,8
ENSG00000121486,14.620034987011836,3
ENSG00000121542,9.435625417149492,2
ENSG00000121552,0.414752765588989,1
ENSG00000121570,0.0,5
ENSG00000121577,0.0,5
ENSG00000121578,9.64300179994399,2
ENSG00000121579,43.6527285782411,5
ENSG00000121594,0.0,9
ENSG00000121621,18.352809877312794,2
ENSG00000121634,0.0,2
ENSG00000121653,5.702850526848597,15
ENSG00000121671,4.14752765588989,2
ENSG00000121680,13.58315307303938,7
ENSG00000121690,9.954066374135724,3
ENSG00000121691,39.1941363481594,2
ENSG00000121716,14.931099561203606,5
ENSG00000121741,11.613077436491682,6
ENSG00000121742,0.103688191397247,6
ENSG00000121743,0.829505531177977,1
ENSG00000121749,25.5072950837228,2
ENSG00000121764,0.0,1
ENSG00000121766,43.030599429857574,2
ENSG00000121769,0.103688191397247,3
ENSG00000121774,152.62901773674824,2
ENSG00000121775,18.45649806871001,2
ENSG00000121797,0.0,15
ENSG00000121807,0.0,9
ENSG00000121851,18.04174530312105,2
ENSG00000121858,0.0,4
ENSG00000121864,7.465549780601792,2
ENSG00000121871,0.0,9
ENSG00000121879,8.917184460163254,6
ENSG00000121892,21.670832002024675,4
ENSG00000121895,0.0,5
ENSG00000121897,5.391785952656859,3
ENSG00000121898,0.0,2
ENSG00000121900,4.76965680427337,1
ENSG00000121903,2.69589297632843,1
ENSG00000121904,0.7258173397807299,5
ENSG00000121905,0.103688191397247,7
ENSG00000121931,23.537219447175083,5
ENSG00000121957,6.2212914838348325,5
ENSG00000121966,30.588016462187895,8
ENSG00000121988,10.47250733112196,3
ENSG00000121989,8.813496268766018,6
ENSG00000122008,6.9471088236155625,3
ENSG00000122012,0.0,7
ENSG00000122025,0.622129148383483,2
ENSG00000122026,60.76128015878679,5
ENSG00000122033,35.668737840653044,7
ENSG00000122034,68.9526472791694,4
ENSG00000122035,8.60611988597152,2
ENSG00000122042,4.665968612876126,12
ENSG00000122068,21.567143810627385,5
ENSG00000122121,0.0,6
ENSG00000122122,0.0,2
ENSG00000122126,24.574101361147616,5
ENSG00000122133,0.0,1
ENSG00000122140,118.930355532643,3
ENSG00000122176,0.0,15
ENSG00000122180,0.0,3
ENSG00000122188,0.0,5
ENSG00000122203,89.8976619414133,1
ENSG00000122218,61.27972111577304,3
ENSG00000122223,0.0,9
ENSG00000122224,0.0,5
ENSG00000122254,0.103688191397247,1
ENSG00000122257,31.521210184763156,6
ENSG00000122299,14.9310995612036,4
ENSG00000122304,0.0,1
ENSG00000122335,4.873344995670623,3
ENSG00000122359,76.72926163396296,10
ENSG00000122367,0.103688191397247,7
ENSG00000122375,0.103688191397247,2
ENSG00000122386,13.0647121160531,1
ENSG00000122390,42.40847028147407,5
ENSG00000122406,1797.0200451056928,4
ENSG00000122417,20.21919732246324,4
ENSG00000122420,0.103688191397247,6
ENSG00000122432,0.103688191397247,1
ENSG00000122477,0.0,4
ENSG00000122481,13.06471211605314,3
ENSG00000122482,20.84132647084668,8
ENSG00000122483,8.60611988597152,2
ENSG00000122484,29.2400699740237,1
ENSG00000122507,2.488516593533929,3
ENSG00000122512,6.324979675232074,2
ENSG00000122515,16.797487006354075,8
ENSG00000122547,3.21433393331466,9
ENSG00000122550,18.456498068709966,8
ENSG00000122557,20.945014662243903,13
ENSG00000122565,275.49952454248563,9
ENSG00000122566,1341.4141321061857,18
ENSG00000122574,6.843420632218318,13
ENSG00000122584,0.0,12
ENSG00000122585,2.17745201934219,3
ENSG00000122592,2.177452019342189,6
ENSG00000122641,0.518440956986236,8
ENSG00000122642,9.954066374135726,5
ENSG00000122644,10.368819139724721,5
ENSG00000122678,13.997905838628387,7
ENSG00000122679,0.0,1
ENSG00000122691,16.071669666573335,4
ENSG00000122692,60.96865654158135,5
ENSG00000122694,3.5253985075064067,3
ENSG00000122705,230.49884947607998,2
ENSG00000122707,6.01391510104034,2
ENSG00000122711,0.311064574191742,1
ENSG00000122729,13.4794648816421,1
ENSG00000122735,0.0,4
ENSG00000122741,10.2651309483275,1
ENSG00000122756,0.103688191397247,4
ENSG00000122778,5.702850526848597,5
ENSG00000122779,12.546271159066903,8
ENSG00000122786,37.846189859995214,51
ENSG00000122787,0.0,4
ENSG00000122824,3.006957550520164,4
ENSG00000122852,0.0,5
ENSG00000122859,0.0,1
ENSG00000122861,0.311064574191741,11
ENSG00000122862,0.0,10
ENSG00000122863,4.251215847287135,6
ENSG00000122870,3.5253985075063987,4
ENSG00000122873,69.05633547056667,4
ENSG00000122877,0.0,7
ENSG00000122882,35.87611422344751,3
ENSG00000122884,22.7077139159971,2
ENSG00000122912,10.265130948327474,5
ENSG00000122952,94.5636305542894,1
ENSG00000122958,28.2031880600512,2
ENSG00000122965,23.43353125577789,2
ENSG00000122966,9.43562541714949,13
ENSG00000122970,9.124560842957752,3
ENSG00000122971,4.97703318706786,2
ENSG00000122986,0.0,7
ENSG00000123064,46.3486215545695,4
ENSG00000123066,6.013915101040346,7
ENSG00000123080,27.26999433747601,11
